rep,id,beta_exp,p,rho,phi_power,delta_0,t00,TT,I_rho,Classification,Group
7,1457,7.81310936967214,2.64380011250952,0.179268078958451,6.44196149791626,1.68229390559742,15.7289351695636,1.23496960388072,4.59376683432809,Viral Rebound,1
8,1457,7.99684180599818,2.88898624587436,0.242096121115634,6.52663394389046,1.77008129317913,18.3897824247938,1.81043160831094,2.82069121269752,Viral Rebound,1
9,1457,8.22081509483071,2.74092773584135,0.519043488325044,6.42358994774292,1.48848331669646,15.6601824366956,3.26610714683631,1.59881232314456,Viral Rebound,1
10,1457,7.91854684150767,2.63497257381951,0.539068961128531,6.4790155953863,2.1050531870225,16.4068248684653,1.2500031073663,1.3306858307284,Viral Rebound,1
1,1537,7.81381891631107,2.61446226119867,0.230723459000453,6.51984875088095,3.36532107955122,12.3903860567341,3.47466682506263,0.743394772302771,Viral Rebound,1
2,1537,7.83487410062656,2.49405698040204,0.192131416111568,6.4483248964766,2.79664671521939,13.5443620436431,3.20183690957699,0.364793240637494,Viral Rebound,1
3,1537,7.79808445702326,2.61956492730017,0.30940760245711,6.51762424073971,3.50887351441916,16.4435000551945,2.69942119019375,0.229707913933616,Viral Rebound,1
4,1537,7.90644929139025,2.66524599286781,0.214960513191454,6.43110685069884,3.10630395672072,13.1091930011682,3.62413648228908,1.386847244158,Viral Rebound,1
5,1537,7.82493293925986,2.57817487396607,0.122112275844377,6.47080858859543,2.76149588761242,13.6341926262403,3.50538164571576,1.32990385196904,Viral Rebound,1
6,1537,7.76955501585631,2.60786092353246,0.1123460247591,6.59490397488765,2.41394277997301,13.3114823472841,4.76489259511243,1.30809876511539,Viral Rebound,1
7,1537,7.90009703705258,2.70156499595308,0.078095598033318,6.46666129342563,2.80349638707459,13.0467179724417,3.98353216244605,2.94755397595814,Viral Rebound,1
8,1537,7.83104070222426,2.54728145602565,0.110854966349391,6.42434086855948,2.68580379297174,12.8943954513291,5.07134682589777,2.33208810628445,Viral Rebound,1
9,1537,7.93931161966577,2.66737381582503,0.163545919341751,6.43590457676507,1.86024508910846,12.7021214049093,5.98387462005313,0.346405716805435,Viral Rebound,1
10,1537,8.05809637688279,2.65933455742171,0.214630143702199,6.40466745149573,3.11616224134778,12.806831711278,4.29597627927482,1.36268551928607,Viral Rebound,1
1,1560,8.01836209893022,2.6175501739185,0.145074050344929,6.40503305149205,1.7381778852206,16.4927798223518,3.27320223309945,0.392667807517277,Viral Rebound,1
2,1560,7.98927761888539,2.67212722374283,0.132895127467456,6.46407870819142,1.64441298270996,15.8431102559089,3.21702738646084,1.45570642181759,Viral Rebound,1
3,1560,7.99456994377322,2.5901336283376,0.0833224239968225,6.46292533430438,1.43042846916262,16.0829563186422,4.89559519977449,1.75805620596528,Viral Rebound,1
4,1560,8.18146779474204,2.78580161828505,0.196852808624361,6.54025476713812,2.19513466864061,14.7493388300359,3.11823777757088,0.529341442140892,Viral Rebound,1
5,1560,8.07176539242709,2.71570173993438,0.18201715663441,6.50781872771753,2.18105325740158,15.9335622362554,2.83306219156416,0.215433799289184,Viral Rebound,1
6,1560,7.90001740919304,2.6290700111217,0.10473018957111,6.44461929242228,1.74662548740834,15.8461052713716,2.69802455385957,1.14020184343838,Viral Rebound,1
7,1560,7.87916812523356,2.71071757507921,0.142036303495076,6.55391161050152,1.88719472505442,16.0041467843878,2.68658045154307,0.518367660985241,Viral Rebound,1
8,1560,8.08739785602731,2.74835671776387,0.0562980761302947,6.53752989456794,1.97318586572747,16.1734353240999,2.86978889972308,1.027122866452,Viral Rebound,1
9,1560,7.91264004523975,2.75085739877369,0.272382074926369,6.53305960891507,1.61262068917143,16.1364784377261,3.40706830111798,0.455742336529113,Viral Rebound,1
10,1560,7.75950939036598,2.74370244508677,0.406217644211414,6.46271568180095,1.89663837750361,14.820567750325,2.20174422299366,0.314362654561428,Viral Rebound,1
1,531,8.28174061959994,2.73348183514924,0.505968319886897,6.64820548721402,1.21536092920971,8.50074956515233,1.42368063548741,2.12746270517416,No Viral Rebound,2
2,531,8.3513301076227,2.68335711933175,0.323580974717887,6.49249678783526,1.17811355285689,11.6338145623094,1.28168045897511,2.17916368057796,No Viral Rebound,2
3,531,8.13766109173701,2.68335711933175,0.234408454858482,6.57524434658826,1.46080102576525,10.8195373438962,1.4176559005419,2.17916368057796,No Viral Rebound,2
4,531,8.13766109173701,2.69108497705762,0.234408454858482,6.5327154819662,1.59606128589482,10.5259721970185,2.09363921011582,2.17916368057796,No Viral Rebound,2
5,531,8.17940235644119,2.68638645641726,0.30333972400348,6.51803515183955,1.49865481077037,11.74014138845,1.56974187726329,1.76178781445762,No Viral Rebound,2
6,531,8.23835081518076,2.70897243706265,0.54138501586795,6.49475989937531,1.56979293574202,12.6258461629699,1.38641731020612,1.46176335274491,No Viral Rebound,2
7,531,8.19744898810277,2.73703162747806,0.422542986418499,6.48972423453235,1.62888088954973,11.4795591147578,2.20661081093354,0.938263727349224,No Viral Rebound,2
8,531,8.12227984252356,2.71194902921919,0.691850921782284,6.54990719050331,1.69782341733019,9.60244917295089,1.32333274234217,1.66538028036567,No Viral Rebound,2
9,531,8.18131037059104,2.65622530931692,0.322452163643315,6.5210317728125,1.43240917474435,13.791945669664,1.33424770614938,1.66538028036567,No Viral Rebound,2
10,531,8.2086818898549,2.6341387226793,0.483743786262705,6.53387853459587,1.31654745419537,10.6649981888223,1.32832021156854,1.50038877228214,No Viral Rebound,2
1,572,7.90937007965454,2.64988150566828,0.165784611224908,6.58238032849989,2.52625817310651,8.55392125784886,1.27604560863318,1.97457863672011,No Viral Rebound,2
2,572,8.07103732529672,2.57813672172717,0.210873619316794,6.53654996652981,1.67775178725834,10.9562127265195,1.77102247877969,1.08291388690596,No Viral Rebound,2
3,572,8.23039344553886,2.65305212459909,0.0650115482298512,6.44600668457377,1.71986409726831,13.3236317371059,2.2458487639589,0.758076373860161,No Viral Rebound,2
4,572,8.0437142850917,2.57646664232149,0.0380994878792232,6.51877070347752,1.56536370815471,10.2929699490868,1.17664751224046,0.151054686243066,No Viral Rebound,2
5,572,7.90897315549957,2.6309010372531,0.0276110079357285,6.33371119924841,1.62950370921131,10.9850246024683,2.07623528922805,0.655067351360848,No Viral Rebound,2
6,572,8.20744536928224,2.720776051878,0.0729466635871861,6.39192202386096,1.87856465980253,9.87528917417598,1.20874882416591,0.154531270830282,No Viral Rebound,2
7,572,8.07107898766703,2.57958806469798,0.0599742122230203,6.58439412745219,2.08471478932808,15.1131994795438,1.48799408468749,0.302419759949838,No Viral Rebound,2
8,572,8.03415224629752,2.7632521804217,0.0341387623558697,6.55074777068626,2.28786979633109,11.2721372210991,1.32651400244625,0.745509965475629,No Viral Rebound,2
9,572,8.08682386925321,2.69150185784605,0.15427976245487,6.45920619737667,1.75816130163494,9.87363205435714,1.85419546710188,0.337586616685159,No Viral Rebound,2
10,572,8.09084369140474,2.72829817333142,0.201106776506659,6.58185684146404,1.59887306519331,10.1391232244573,1.63801299820267,0.183338623336093,No Viral Rebound,2
1,597,8.09831214940903,2.64687841651125,0.41277573336929,6.53807219668601,1.8835804731676,9.16124218271216,1.77052539283566,0.616521582327907,No Viral Rebound,2
2,597,8.0811495220532,2.71319379272523,0.107158156122162,6.55239963065653,2.09173967679369,8.95735757825961,2.05659954952254,1.03041436205566,No Viral Rebound,2
3,597,8.129579397118,2.52174748724806,0.15811864873941,6.36770005039904,1.91105783574731,12.7203247723041,2.62722890724222,0.465618242380873,No Viral Rebound,2
4,597,7.91414079999495,2.73728157307611,0.0420942149609898,6.5409283154234,1.70908683327853,15.2245190951774,1.98787742750071,0.273192488509829,No Viral Rebound,2
5,597,8.04870371813473,2.62327770124309,0.0887800531514183,6.63634334488636,2.36266004563693,11.8351432800744,2.29733356607321,0.843953074868125,No Viral Rebound,2
6,597,7.99779025477311,2.64951266698833,0.151601152272246,6.4403798631206,1.59752964081316,8.34801505476664,3.72988718578157,0.811814599947168,No Viral Rebound,2
7,597,7.91532170057585,2.61470191535256,0.135394373751897,6.56719807406989,2.15252712811552,9.91778064718157,2.37136053979766,0.54716366693091,No Viral Rebound,2
8,597,7.88816636717326,2.57656651285972,0.016941726018785,6.50722543594865,1.71949024813197,13.3334075095273,2.86796248860545,0.434537203901375,No Viral Rebound,2
9,597,7.73769346394359,2.51063544971946,0.0796529047092743,6.62796958447055,1.52994135869553,11.6981912596243,2.79808469783521,0.3284329809495,No Viral Rebound,2
10,597,8.09178872652112,2.59284097427032,0.079326523458866,6.37067658596551,1.66028204870992,9.86721200794594,2.01372554132682,0.341979195925948,No Viral Rebound,2
1,623,8.04941090797892,2.6382134019586,0.0469230620468025,6.50730611762995,2.01275300028995,14.6280917574147,2.10554988571727,0.408725851760667,No Viral Rebound,2
2,623,8.29635786579045,2.56431469072966,0.155885797168121,6.49627402241884,2.98483073122376,13.2030561946402,2.68671617207332,0.561621472151575,No Viral Rebound,2
3,623,8.19397445373087,2.55884952492703,0.11274581387612,6.41943443934147,2.87345573469732,12.8755448917492,1.43397432281877,0.138972639123906,No Viral Rebound,2
4,623,8.41195782500311,2.82285606109151,0.208568531682873,6.51977229705286,2.08716755993546,13.3707023902879,1.57030629126951,0.280632525925471,No Viral Rebound,2
5,623,7.86006590251421,2.60106100457393,0.247321064431505,6.36841681319597,2.47547580050372,10.5741972713223,1.17935716588564,0.487140708477155,No Viral Rebound,2
6,623,7.8707986588414,2.88769624356098,0.201298435229244,6.56682609464628,1.81669705179478,11.6651857916049,1.70513238860148,0.207025085280924,No Viral Rebound,2
7,623,8.34588682713264,2.7007208759061,0.0810699497422584,6.54211069577529,2.29876388974537,15.0144863515336,2.18269467021802,0.930328914921743,No Viral Rebound,2
8,623,8.04327403308486,2.62257258632162,0.0695291949161014,6.28123659229614,1.9643402951478,15.1616414373208,1.64657956728374,0.826101956987424,No Viral Rebound,2
9,623,8.15985261484412,2.59453944997723,0.188200173613406,6.63741545581334,2.24923157906269,13.0901649485796,2.21559276580944,0.261856168769932,No Viral Rebound,2
10,623,8.18706201931155,2.73607057912145,0.0511248917891556,6.56450489147124,2.30333837951585,13.4667082706538,1.76141582678194,0.30614227708831,No Viral Rebound,2
1,664,7.9639366739738,2.74403553698234,0.101652423555786,6.48558025083536,2.75338839300397,14.1979587744622,1.12434568438323,0.314558628031875,No Viral Rebound,2
2,664,7.91404288393395,2.73182251731743,0.090130909307339,6.42365387487064,2.48903899706492,15.7871170132094,1.30946718463319,0.31796998221921,No Viral Rebound,2
3,664,7.97366995878792,2.56227227353189,0.0721382165150481,6.41625321806691,3.46866753284604,12.439309446161,1.531343468434,0.880657394440674,No Viral Rebound,2
4,664,7.96612543880614,2.76116344193869,0.0760130212375367,6.54518826646219,2.35144408599466,15.8239463080639,2.32114583487303,0.913365646354844,No Viral Rebound,2
5,664,8.00231598338105,2.7447833353993,0.137984482112736,6.58227763927278,2.55972809518533,11.5070614591866,2.88056189706695,0.0857706864327131,No Viral Rebound,2
6,664,7.998665591944,2.51955648372132,0.156084764812752,6.53593417152002,3.20466260062593,13.6682869068811,1.88118042875774,0.502479172895366,No Viral Rebound,2
7,664,7.97768113440368,2.64817834269355,0.151730032322649,6.4753462305691,3.13308213890416,15.8834684066392,1.48041355193435,0.329512823685548,No Viral Rebound,2
8,664,8.11271007646786,2.67381818990897,0.154637510456721,6.50475274168466,3.11976558426705,12.7680278520622,1.96538233945319,0.422130509423796,No Viral Rebound,2
9,664,8.04195744360229,2.58210898468256,0.221007866734282,6.33814410687327,3.55533277541728,16.9706899585506,2.73498637550133,1.4106247524395,No Viral Rebound,2
10,664,8.17658341111636,2.67629652662464,0.140362109571174,6.60843792071719,3.07230616195981,15.2066444058852,1.97818621645946,0.63460021075028,No Viral Rebound,2
1,682,8.29791586009205,2.62439896073542,0.107326628186475,6.49580619887723,1.18580084307814,11.1970745487995,2.61188136195227,1.28432006113527,No Viral Rebound,2
2,682,8.40319657425485,2.58657167082969,0.198371286928536,6.27476640034824,1.34372023460742,10.0139621514627,2.14441123041609,1.22951177103573,No Viral Rebound,2
3,682,8.25863615033137,2.73835564635635,0.123786517334936,6.46298060069238,1.10281200864333,10.0304079395385,0.94004659836778,0.505525148452519,No Viral Rebound,2
4,682,7.88936216871274,2.48803220900574,0.234406466492306,6.68844663787513,1.36923127548499,12.801067276855,1.28061813374919,0.300819683460439,No Viral Rebound,2
5,682,8.57150052645838,2.79516588445449,0.152894567283175,6.55919155274701,1.42569311694001,11.5581028181117,2.70205815488322,1.76458156603647,No Viral Rebound,2
6,682,8.40146466782998,2.52918599125334,0.373182494207034,6.46385578862859,1.41403077925627,11.7785991734355,1.58738484962542,0.516404847521224,No Viral Rebound,2
7,682,8.12744725328509,2.51751375251343,0.252694007902591,6.65054068080698,1.30422837405501,11.5560870070196,1.30967870030141,0.672041089474489,No Viral Rebound,2
8,682,8.23725456206776,2.49625829832226,0.0859330638666178,6.56797164719163,1.46158163736086,11.4253129916978,1.50063929581305,1.37851355510875,No Viral Rebound,2
9,682,8.31464731953352,2.73059838916362,0.0392155113565403,6.39247451666312,1.0041255967962,11.0733545372988,2.18965707648898,1.17972385533579,No Viral Rebound,2
10,682,8.33069434194913,2.51222385603808,0.279003790215105,6.51560195803564,1.56186467789356,10.3035801603517,0.927982772521264,1.23994195478686,No Viral Rebound,2
1,716,7.89795506496598,2.68985979198824,0.133655139937698,6.47747050912121,1.74280308487921,14.9677446159645,1.6089177125643,0.323225831000045,No Viral Rebound,2
2,716,8.11761631657174,2.72196452042333,0.648879854194798,6.34487494722955,1.93079240600515,15.2581679679691,1.85214802085451,1.85757576301665,No Viral Rebound,2
3,716,8.00107672426619,2.7046781289148,0.124687346161854,6.66504671142119,1.90759800937131,16.628336197343,1.77237953269725,0.408151683415228,No Viral Rebound,2
4,716,8.23025366486921,2.64964720082394,0.315015478863272,6.53841595838585,1.08437345316028,20.2037978330889,1.97073640886706,0.675062801325861,No Viral Rebound,2
5,716,8.10174976181516,2.55006907200608,0.20202234359093,6.5008466070018,1.77893519697346,15.5117051277755,1.82050793050997,0.330437219124646,No Viral Rebound,2
6,716,8.16313839209752,2.68866172741416,0.328860710563402,6.65774750127896,1.69721750579696,14.6580314696897,1.30152214435295,0.170223689758862,No Viral Rebound,2
7,716,8.09386674395072,2.6270562305763,0.0628924293234848,6.64502674552421,2.00226919486973,16.936859746468,1.90295695323976,0.627731260256159,No Viral Rebound,2
8,716,8.19772536100507,2.72791879912243,0.308377611100823,6.46859484092654,1.64524348453603,14.3922947548726,1.72499350084993,0.304417521869859,No Viral Rebound,2
9,716,7.84285647072625,2.53448558077678,0.116447558313956,6.35226515734389,1.86157032958531,13.9622395152164,0.993910686786102,0.578603856849939,No Viral Rebound,2
10,716,8.20505224446893,2.69922325019958,0.115277985040411,6.54123997203438,1.59693766051219,14.6235252312733,1.57579657448975,4.43685179683207,No Viral Rebound,2
1,793,8.01703094549548,2.59121261073563,0.0990426339072123,6.451888905215,1.19053474204618,11.2865967520557,2.34046363457945,0.483518489166943,No Viral Rebound,2
2,793,8.00984421294321,2.43319123567823,0.0557244056249751,6.48446699002133,1.15069865874397,11.41072060088,2.00692688276955,0.891309473365394,No Viral Rebound,2
3,793,8.39777088933892,2.65988972798594,0.0721514532858528,6.43541203282048,1.82499817121502,13.4851851201109,1.9332904093873,0.540974630023644,No Viral Rebound,2
4,793,8.22043416102453,2.65010291887399,0.157747130881163,6.47988000056992,1.12577512844968,11.1867913705849,2.13462955879599,1.64523473684337,No Viral Rebound,2
5,793,8.26425298773221,2.56296139588487,0.135137219357173,6.59874504087548,1.73896514560571,13.5477070125072,1.74020181681783,0.287672218069315,No Viral Rebound,2
6,793,8.3105373634709,2.64387846706616,0.254199852324246,6.48814682872157,1.58535772334126,12.0924690813906,0.953971998515994,0.419080305212584,No Viral Rebound,2
7,793,8.17731875820309,2.6174159247152,0.323945450294849,6.6098579251248,1.45672967989873,11.2321564146291,1.47377740758441,0.673071869610788,No Viral Rebound,2
8,793,8.03261586952569,2.6107210328373,0.134099917650686,6.58474222448034,1.42477102142575,12.2023923945312,2.94003815049896,0.763670943850345,No Viral Rebound,2
9,793,8.33015402876466,2.62073834805935,0.110554090755773,6.4103420058235,1.43455866012833,11.294361194855,2.13594117176083,0.197005780147599,No Viral Rebound,2
10,793,7.9838012109625,2.73605616627491,0.146643428767333,6.38641613476977,1.24866196861258,12.4632974514499,2.32198005566467,0.104216106674038,No Viral Rebound,2
1,819,8.16057317285139,2.45861010078314,0.12319736705161,6.44412597176811,2.43610498147718,10.8690585169801,2.13089011625314,0.282385313307129,No Viral Rebound,2
2,819,7.95159599039582,2.66507252960155,0.0798767150204436,6.59059371289589,1.96116833877862,10.8979986522912,2.19425162195488,4.33771566746136,No Viral Rebound,2
3,819,8.23500490840703,2.70953312755577,0.0750208927530347,6.56119554030035,2.20348328748112,13.3386381257972,3.25631284750905,2.56019022297979,No Viral Rebound,2
4,819,7.84670202544248,2.69916275701367,0.287508845186126,6.67453670579899,2.61650660437252,9.725801585565,1.74778946353218,3.63463296591909,No Viral Rebound,2
5,819,8.06039747590648,2.6489275188499,0.238730366449223,6.54468363353067,2.25038187999654,16.9895518579326,1.47949059332584,0.247455580999828,No Viral Rebound,2
6,819,8.11010328220815,2.47085319700988,0.130678421008783,6.53646034777929,2.11707634868699,8.77672108699607,1.57422025110253,0.320232709898461,No Viral Rebound,2
7,819,8.31798944675454,2.58957586513432,0.242678438171004,6.59588235771981,2.50205846609658,8.96212383993317,1.90583518565694,0.81251149120234,No Viral Rebound,2
8,819,7.99686004731276,2.50844610223347,0.0825521531139644,6.49664880237227,1.69281103047575,13.9295666560253,2.98365265636245,1.22981208188336,No Viral Rebound,2
9,819,7.95877732094868,2.66825379940295,0.177792004397356,6.57296755949415,2.39344544716368,12.4850275482642,1.40843874274043,0.89643923421326,No Viral Rebound,2
10,819,8.15559023502505,2.50222348876874,0.113951572670059,6.56609398508245,2.05576031610338,12.2530741823516,2.05941342496386,2.17193350979198,No Viral Rebound,2
1,826,8.1904724709724,2.51662701715964,0.212904618870285,6.4046539349194,1.37074770358896,17.4141992548219,1.48249410101101,0.860750807056379,No Viral Rebound,2
2,826,8.5337695642045,2.74256554240382,0.189660335180903,6.48567061766651,1.20053928985633,21.4460100664244,2.4439075324302,0.229426499664704,No Viral Rebound,2
3,826,8.18887525903463,2.62385926048565,0.187786141265243,6.60829990416578,1.20564933615111,17.3715791364361,2.19418038632749,0.737860194176964,No Viral Rebound,2
4,826,8.32724308364319,2.45542342290969,0.333822558924092,6.46203916544404,1.28526954331625,19.2122760264995,1.04391244022881,1.1344124547339,No Viral Rebound,2
5,826,7.89534451117991,2.75532340928205,0.0368142918557796,6.57764907377977,1.12846751380374,16.5734158616529,1.17908457624143,1.93499845695272,No Viral Rebound,2
6,826,8.07521708735963,2.62577172718129,0.0749327967322108,6.45455523937701,1.21287192920149,20.7566421224916,2.3711519860456,1.10579726096801,No Viral Rebound,2
7,826,8.28100927795638,2.6034949374397,0.0878124524827456,6.49745389915628,1.12571568567701,18.2072774841517,2.29308705251774,0.629893260164551,No Viral Rebound,2
8,826,8.08459842422871,2.48071475976007,0.0450483787576319,6.46703247042283,1.14411788099982,21.0287980961036,2.18303383098603,0.510392653824908,No Viral Rebound,2
9,826,8.49900686345079,2.69306210104104,0.129900095619483,6.59194163313489,1.21208586569568,20.7638407726344,2.46588048362807,0.614301434505825,No Viral Rebound,2
10,826,7.93431071625334,2.6572903087689,0.0354584269276999,6.53494786720159,1.272258739328,18.7274645342714,1.41391971789825,1.69404237795626,No Viral Rebound,2
1,891,8.07444106819292,2.59399391974861,0.297734541426303,6.53948440087112,1.64473112478604,11.7826907304045,2.06870475226843,0.39315980892283,No Viral Rebound,2
2,891,7.9846933171822,2.54348555527715,0.0399711474823143,6.4614111837329,1.39024237098178,13.4510699682624,2.38471244475905,0.0859227671231278,No Viral Rebound,2
3,891,8.18006838957697,2.65647830924835,0.0298484333407359,6.66786459365465,1.73385756205882,11.2458574970609,2.26324904746892,0.210359422852628,No Viral Rebound,2
4,891,7.97285474241122,2.71134959771079,0.0423995471065108,6.54461436394853,1.60390633772685,12.5539722989615,1.273111029768,0.0657473991261147,No Viral Rebound,2
5,891,8.40714506426249,2.70785285769841,0.254401907357734,6.53734913173255,1.6729595811549,11.9037878174312,3.04601960500354,0.367486765475832,No Viral Rebound,2
6,891,7.92058126084199,2.67937529533026,0.113295039013857,6.55572065298096,1.43700298620162,11.7389039551851,2.22448340409795,0.35393316653179,No Viral Rebound,2
7,891,8.12802752167967,2.50051982370442,0.235643566903816,6.45247700751208,1.7842959967204,10.4471730816934,0.851379699350467,0.74363217246203,No Viral Rebound,2
8,891,8.27190132595099,2.57812551863214,0.283746439846448,6.53663588855521,1.83391322367822,12.4346728531757,1.38238135630218,0.229111884476654,No Viral Rebound,2
9,891,8.16424325588001,2.49678590030096,0.210535459430855,6.50564736344882,1.23569935007054,12.7861387460827,2.91339315745412,0.731806978675596,No Viral Rebound,2
10,891,8.32315451944525,2.69805084714923,0.103681594787093,6.51154435287379,2.09676538298326,11.8113092768216,1.23447524607643,0.210736795560667,No Viral Rebound,2
1,913,8.0039721331449,2.64224937674031,0.287936859487557,6.48470101676523,1.71532162489052,10.0821793950868,2.1553523649211,0.45714958095409,No Viral Rebound,2
2,913,8.01910695041819,2.53468328122716,0.118150732160521,6.40359466085318,2.27348036833332,8.47838639067021,2.14271431353822,0.361992449257948,No Viral Rebound,2
3,913,8.05800284564906,2.77697832012223,0.0636084961379607,6.55550777196329,1.84481869387342,10.3942963344137,2.04436255691495,0.355665624511387,No Viral Rebound,2
4,913,7.97562434384931,2.53513783539102,0.0795059177376691,6.5715440560987,2.18462259516123,15.4236461572741,2.27281848084294,0.158601659171252,No Viral Rebound,2
5,913,8.0947074255869,2.70586947660981,0.0749671688381394,6.46275972618475,2.35422660950484,13.8468838154344,1.72613094009533,0.190933386857859,No Viral Rebound,2
6,913,7.86906198452965,2.78859159921782,0.0285637988786139,6.51969433490773,1.86023864545205,7.96510142816428,1.18592189419541,1.19398170286028,No Viral Rebound,2
7,913,8.19094643456554,2.61012769955682,0.13198351432287,6.47691580034312,1.97613404246916,10.9641897619559,3.08097269437376,0.184552610121754,No Viral Rebound,2
8,913,7.97719717687497,2.52887576852649,0.0726243528616416,6.35108502622279,2.03080969051937,17.0635643064499,2.08969591136301,0.117266206361907,No Viral Rebound,2
9,913,8.04550696936903,2.72842579284997,0.0703424029062159,6.54482246737498,1.8033208958408,8.51815697509775,2.42130674227404,3.80137006790843,No Viral Rebound,2
10,913,7.95256878713003,2.52438966802116,0.339483414277292,6.43099493828898,3.06096724053382,10.5859039145204,1.4257676999676,0.827523506650511,No Viral Rebound,2
1,936,8.03486076541394,2.51210821313677,0.236908167203823,6.37808263816052,1.8948894809936,17.8308598470936,1.82801203627497,0.324231680224716,No Viral Rebound,2
2,936,8.06792168296982,2.70765804117096,0.359518416507052,6.65837675927675,2.93573579358974,17.371354283369,2.05951033562345,1.69346486061956,No Viral Rebound,2
3,936,7.89495193675487,2.65917957668837,0.698853498352325,6.39631277721763,3.08861953546389,9.97893067990709,1.7567171223173,2.85921383035904,No Viral Rebound,2
4,936,7.79141122035458,2.56426350465005,0.151942290923467,6.48563945875195,2.22159095046034,16.6145663718451,1.43802162608258,0.960434951720465,No Viral Rebound,2
5,936,7.75397109790267,2.55514380280634,0.144064733872163,6.48363115691307,2.25861999662505,16.3010656689383,1.90490570375514,2.02583743488189,No Viral Rebound,2
6,936,8.02259375607805,2.76735649191333,0.308284629453708,6.65451945536511,2.82869507674425,16.9245453585205,1.45946902602627,0.664828417354896,No Viral Rebound,2
7,936,8.01966783294843,2.62117978528582,0.300020670049175,6.57977523344924,2.59153672802919,17.1272832243771,2.42401796989885,1.50123185728798,No Viral Rebound,2
8,936,7.98701205868753,2.58926386525658,0.104475493441591,6.53029256602411,1.57080700303318,20.7703929494105,1.91349608532854,0.76072386076631,No Viral Rebound,2
9,936,7.77916232983636,2.53028371382696,0.583779157499019,6.54183771211618,3.65293761068456,17.2356975596783,2.65526011896942,1.37642665189691,No Viral Rebound,2
10,936,8.03759710167747,2.68047664843044,0.368691226626064,6.57770483047444,2.34259521250628,15.5057979088669,2.25478028069993,1.7709053090674,No Viral Rebound,2
1,984,8.06429975573784,2.67320637588632,0.0344273380617685,6.4994476378859,1.35823428710567,15.169236843166,1.33180384852823,1.96511705004485,No Viral Rebound,2
2,984,8.13644190415161,2.70453673197012,0.452872760774535,6.4444765498448,1.64156185016595,12.4022272346097,1.84230261855713,0.295469094387421,No Viral Rebound,2
3,984,8.14915244065725,2.56243016667035,0.24180258551647,6.5622573276888,2.23998573911899,15.8825262206249,1.3618501116346,0.324696985623402,No Viral Rebound,2
4,984,8.05118929000358,2.66297314288599,0.117049004283429,6.52669789495387,1.49493778562839,15.5979804257164,1.73978387457497,0.514402377189208,No Viral Rebound,2
5,984,8.02847737698925,2.59636607047124,0.229889744251929,6.47318064689017,1.66767755361369,15.8891681584938,2.08087390162356,0.157977396771121,No Viral Rebound,2
6,984,8.09747837022662,2.67806489751754,0.0976395663524874,6.44460953548336,1.47991769842669,17.2751855975176,2.14318078077653,0.230756475396712,No Viral Rebound,2
7,984,8.21079132848655,2.74166141712064,0.489639784746146,6.4709018002479,1.60382022299018,14.3988834648049,2.25777345539738,0.171137009828844,No Viral Rebound,2
8,984,8.07033608656622,2.58054939113263,0.0971016526278124,6.48896997912681,1.84225446202832,15.2728891267851,1.9308448222305,0.619749951313922,No Viral Rebound,2
9,984,8.08422039949567,2.52299123221449,0.131056204005873,6.42266969003892,2.09669007804944,13.6593433198299,1.55454350942166,1.56416522884832,No Viral Rebound,2
10,984,8.15988758028456,2.71080054127113,0.103110607449755,6.41507429134408,2.33794923437774,15.2003218714675,1.54169099913786,0.593721396342989,No Viral Rebound,2
1,1054,7.9285708208457,2.6415883306794,0.23766000301676,6.50059912304322,1.42419769879602,11.7838851713666,5.81511190439447,0.54010971141345,No Viral Rebound,2
2,1054,7.93044604545834,2.63859727071483,0.113827110495219,6.48836663769388,1.88432599760466,11.1106346099207,4.04753824125357,3.76849625738482,No Viral Rebound,2
3,1054,8.00628986555091,2.81425680914504,0.129553235632857,6.44730425894887,1.86584331991843,12.2256411829368,2.88902285081703,1.22063974546007,No Viral Rebound,2
4,1054,7.90209119840795,2.70028672852023,0.225745686350363,6.3903139651977,2.26478200592355,10.4069570537098,1.92953941389412,2.17389911159012,No Viral Rebound,2
5,1054,7.98725045958465,2.81576062067162,0.345616284947119,6.43866842591845,2.61015093367527,11.792834208792,2.75285528224355,0.825331903892692,No Viral Rebound,2
6,1054,7.85382083538869,2.71752637748793,0.298013680570349,6.57803828257,1.93042584506855,10.8557765316995,1.67480135337079,0.797084864525689,No Viral Rebound,2
7,1054,7.89941843156647,2.6740635552546,0.225770045079887,6.36416991624147,2.23005918941354,12.167050833424,2.81232358362823,0.390730214988178,No Viral Rebound,2
8,1054,7.90709878156789,2.7609309721785,0.141580218782118,6.39878101998406,1.91697367906484,10.9586086546433,2.45775240684956,0.445311482921698,No Viral Rebound,2
9,1054,8.06251580534744,2.8970080599188,0.21944304045377,6.4305386484543,2.26579552125177,11.8423131453601,1.89668524989524,0.361610022198095,No Viral Rebound,2
10,1054,8.01213771788069,2.71489945041679,0.437132445011725,6.50919918584036,1.79064972945054,10.5785276208277,2.54530698806869,0.919872101317595,No Viral Rebound,2
1,1078,8.02376730710015,2.73534588285237,0.140185188283884,6.39336328721766,1.64850678532866,12.3517531586284,1.8646025675163,0.298502206287792,No Viral Rebound,2
2,1078,8.27834543324096,2.61875281440858,0.335688766214007,6.40276591431198,2.07739621102882,11.8467063687775,2.34743201748902,0.633013953842775,No Viral Rebound,2
